PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
1287532800,MANHEIM,2004,6,CHRYSLER,SEBRING V6,LXi,4D SEDAN LXI,PURPLE,AUTO,1,Alloy,72530,AMERICAN,MEDIUM,CHRYSLER,3240,4375,7068,7926,3007,4477,6251,8410,,,17212,64161,MO,5040,0,1272
1275955200,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,91803,AMERICAN,LARGE,GM,7884,8960,11729,12831,7951,9022,11474,12687,,,99750,37421,TN,7800,0,2351
1287446400,OTHER,2007,3,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,SILVER,AUTO,1,Alloy,80036,AMERICAN,CROSSOVER,FORD,8797,11632,13461,15394,8815,10378,13513,14856,,,17212,76063,TX,8500,0,1633
1241568000,ADESA,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,66330,AMERICAN,LARGE,FORD,6266,7716,7267,8833,6266,7716,7267,8833,,,21053,85226,AZ,6395,0,1313
1236729600,MANHEIM,2005,4,FORD,F150 PICKUP 2WD V8 4,STX,REG CAB 4.6L STX,WHITE,AUTO,2,Covers,59808,AMERICAN,LARGE TRUCK,FORD,0,1,0,0,0,1,0,0,,,20928,32824,FL,6700,0,671
1273104000,OTHER,2006,4,SUZUKI,FORENZA,,4D SEDAN,SILVER,MANUAL,3,Special,80801,OTHER ASIAN,MEDIUM,OTHER,4125,5121,7779,9658,3722,4716,7244,8227,,,3453,80229,CO,4565,0,594
1245196800,ADESA,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 5.7L SLT,SILVER,AUTO,1,Alloy,77503,AMERICAN,LARGE TRUCK,CHRYSLER,10306,12558,11630,14063,10261,12662,11582,14175,,,21053,85226,AZ,9365,0,920
1264464000,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,1,Alloy,63837,AMERICAN,MEDIUM,CHRYSLER,7103,8512,10897,12103,7345,8873,10973,12366,,,52117,75050,TX,6325,0,825
1235347200,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GOLD,AUTO,2,Covers,99755,AMERICAN,MEDIUM,CHRYSLER,4840,5875,5727,6845,5307,6163,6232,7156,,,16044,27542,NC,4100,0,1341
1253750400,ADESA,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,GOLD,AUTO,1,Alloy,83276,AMERICAN,MEDIUM SUV,GM,6400,7602,7412,8710,6029,7324,9737,11656,,,17675,28273,NC,8270,0,1243
1288569600,MANHEIM,2007,3,JEEP,COMPASS 4WD 4C,Spo,4D SUV SPORT 2.4L,WHITE,AUTO,1,Alloy,78628,AMERICAN,SMALL SUV,CHRYSLER,10148,12692,14252,15531,10148,11178,14046,14854,,,8172,27542,NC,8000,0,1506
1273622400,MANHEIM,2005,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN,GOLD,AUTO,2,Covers,82664,TOP LINE ASIAN,MEDIUM,OTHER,7303,8129,10360,11794,7348,8223,10890,12317,,,25100,64161,MO,8505,0,594
1250035200,MANHEIM,2006,3,NISSAN,SENTRA 1.8L I4 EFI /,Bas,4D SEDAN 1.8S,WHITE,AUTO,2,Covers,77136,TOP LINE ASIAN,COMPACT,OTHER,6870,8316,7920,9481,6027,7426,7009,8520,,,19064,75236,TX,5325,0,569
1260316800,MANHEIM,2007,2,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.7L SLT,WHITE,AUTO,1,Alloy,82950,AMERICAN,LARGE TRUCK,CHRYSLER,12831,15837,17841,20404,15152,17734,18853,20921,,,17212,75236,TX,9695,0,983
1279497600,MANHEIM,2006,4,KIA,OPTIMA 4C,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,75758,OTHER ASIAN,MEDIUM,OTHER,4211,5045,7751,8454,5101,6219,8419,9791,,,52492,27542,NC,4400,0,803
1268006400,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,84533,AMERICAN,LARGE,GM,8197,9409,11791,13214,7832,8862,11304,12409,,,21053,95673,CA,8430,0,2152
1253577600,MANHEIM,2004,5,FORD,F150 PICKUP 2WD V8 5,XL,EXT CAB 5.4L LARIAT,BLUE,AUTO,2,Covers,97469,AMERICAN,LARGE TRUCK,FORD,8597,10387,9785,11718,7723,9545,12159,14023,,,835,85040,AZ,7540,0,909
1254787200,ADESA,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,67860,AMERICAN,LARGE,GM,7509,8929,8610,10143,7072,8305,10942,13179,,,19662,78754,TX,7110,0,1703
1283385600,ADESA,2004,6,CHRYSLER,SEBRING V6,LX,4D SEDAN LX,SILVER,AUTO,1,Alloy,54162,AMERICAN,MEDIUM,CHRYSLER,2535,3368,6481,7204,2390,2963,6039,6570,,,52598,28273,NC,5945,0,1003
1279843200,OTHER,2005,5,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,SILVER,AUTO,2,Covers,66401,AMERICAN,VAN,GM,6428,8005,10175,11653,5751,7206,9123,10670,,,99750,95673,CA,6300,0,1801
1248652800,MANHEIM,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,SILVER,AUTO,1,Alloy,99009,AMERICAN,MEDIUM,FORD,2559,3556,3264,4340,2700,3712,3416,4509,,,18880,27542,NC,4100,0,1353
1248652800,ADESA,2006,3,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L,GOLD,MANUAL,1,Alloy,63172,AMERICAN,SMALL TRUCK,FORD,0,0,0,0,0,0,0,0,,,17212,77086,TX,5520,0,533
1264636800,MANHEIM,2005,5,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,1,Alloy,84258,AMERICAN,MEDIUM,CHRYSLER,3647,4614,7179,8069,3867,4888,7550,8764,,,18881,30272,GA,4110,0,1243
1244073600,ADESA,2006,3,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,2,Covers,80228,AMERICAN,MEDIUM,GM,5579,6823,6525,7869,5579,6823,6525,7869,,,18111,28273,NC,4365,0,853
1234224000,OTHER,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,RED,AUTO,1,Alloy,52529,AMERICAN,COMPACT,CHRYSLER,3647,4711,4439,5588,2991,4013,3730,4834,,,19619,46239,IN,4875,0,588
1281657600,MANHEIM,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L,WHITE,AUTO,1,Alloy,68785,AMERICAN,VAN,GM,3304,4674,7121,8308,3309,4654,6673,8482,,,99750,87105,NM,5500,0,3910
1233878400,ADESA,2005,4,CHEVROLET,COLORADO PICKUP 2WD,LS,CREW CAB 3.5L LS,BEIGE,AUTO,1,Alloy,75146,AMERICAN,SMALL TRUCK,GM,8689,10478,9884,11816,8421,9708,9595,10985,,,16926,91752,CA,7560,0,803
1279756800,OTHER,2008,2,CHEVROLET,TRAILBLAZER 2WD 6C,LT,4D SUV 4.2L,WHITE,AUTO,1,Alloy,91852,AMERICAN,MEDIUM SUV,GM,15221,16978,18482,19526,14599,17154,18134,20580,,,22808,73108,OK,8835,0,1341
1280793600,MANHEIM,2002,8,PONTIAC,BONNEVILLE,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,67304,AMERICAN,LARGE,GM,2853,4182,5687,7045,3072,3757,5737,6460,,,20234,97217,OR,5730,0,2198
1238716800,MANHEIM,2002,7,FORD,F150 PICKUP 2WD V6 4,XL,REG CAB 4.2L XL,BLACK,AUTO,1,Alloy,77508,AMERICAN,LARGE TRUCK,FORD,2698,3809,3414,4614,2698,3809,3414,4614,,,17675,27542,NC,5300,0,869
1244505600,OTHER,2006,3,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SXT,OTHER,AUTO,2,Covers,75508,AMERICAN,VAN,CHRYSLER,7080,9144,8146,10376,6939,9132,7994,10363,,,17212,76063,TX,6000,0,1623
1269820800,OTHER,2006,4,FORD,FUSION 4C,SE,4D SEDAN SE,MAROON,AUTO,1,Alloy,71198,AMERICAN,MEDIUM,FORD,8295,9844,11813,13172,7733,9432,11238,12756,,,20234,95673,CA,7505,0,803
1253664000,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,BLUE,AUTO,2,Covers,72690,AMERICAN,LARGE,GM,7309,8844,8394,10052,6496,7861,7516,8990,,,16926,94544,CA,7375,0,1974
1242864000,MANHEIM,2003,6,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,GOLD,AUTO,2,Covers,96326,AMERICAN,MEDIUM,GM,2939,3844,3674,4652,2939,3844,3674,4652,,,19064,76040,TX,3310,0,2074
1236124800,MANHEIM,2003,6,CHEVROLET,SUBURBAN 1500 4WD 5.,150,4D UTILITY 5.3L FFV LS,BLACK,AUTO,1,Alloy,84410,AMERICAN,LARGE SUV,GM,7810,9919,8935,11213,8349,9568,9517,10833,,,22916,80011,CO,10015,0,2063
1237334400,ADESA,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,SILVER,AUTO,1,Alloy,93743,AMERICAN,MEDIUM,FORD,3583,4425,4370,5279,2313,3134,2998,3885,,,22808,71119,LA,3480,0,1353
1285027200,ADESA,2007,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1,Alloy,71452,AMERICAN,LARGE,GM,7224,8589,10153,11824,6987,8303,10095,11796,,,25100,78754,TX,8540,0,1974
1236038400,MANHEIM,2005,4,NISSAN,SENTRA 1.8L I4 EFI,Bas,4D SEDAN 1.8,GREY,AUTO,1,Alloy,82796,TOP LINE ASIAN,COMPACT,OTHER,5320,6370,6246,7380,4761,5782,5642,6745,,,18881,30331,GA,5530,0,594
1256774400,OTHER,2007,2,CHRYSLER,300 3.5L V6 MPI,Lim,4D SEDAN,SILVER,AUTO,1,Alloy,70510,AMERICAN,SPECIALTY,CHRYSLER,9940,11480,11235,12898,9952,11566,14721,16175,,,8655,38637,MS,9625,0,1389
1254960000,OTHER,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,64904,AMERICAN,COMPACT,GM,5018,6149,5919,7141,4356,5311,7664,8770,,,3453,80229,CO,5955,0,728
1241481600,OTHER,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,59427,AMERICAN,MEDIUM,GM,7386,8676,8477,9870,7386,8676,8477,9870,,,21053,95673,CA,7105,0,1003
1237334400,MANHEIM,2001,8,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L,MAROON,AUTO,1,Alloy,78522,AMERICAN,MEDIUM SUV,CHRYSLER,3131,4034,3881,4857,3232,4210,3991,5047,,,5546,33809,FL,5895,0,1689
1270080000,MANHEIM,2002,8,DODGE,NEON,ES,4D SEDAN ES,RED,AUTO,1,Alloy,83103,AMERICAN,COMPACT,CHRYSLER,2500,3185,5018,5835,2382,3224,4844,6012,,,17675,29532,SC,4140,0,1023
1289347200,OTHER,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,AUTO,1,Alloy,85447,AMERICAN,LARGE,GM,8274,9368,12131,13461,8416,9896,12702,14325,,,52598,29697,SC,8300,0,2152
1285632000,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,GREY,AUTO,2,Covers,67970,AMERICAN,MEDIUM,GM,5882,7354,9917,11177,5515,6807,9023,10275,,,21053,95673,CA,6105,0,1118
1275436800,MANHEIM,2006,4,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLACK,AUTO,2,Covers,81036,AMERICAN,VAN,CHRYSLER,6092,7527,9478,11093,6541,8056,10356,12452,,,835,94544,CA,6665,0,1763
1285200000,ADESA,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,AUTO,2,Covers,67865,AMERICAN,COMPACT,GM,4804,5848,7909,9148,4376,5201,7983,8685,,,52598,28273,NC,5135,0,728
1277251200,OTHER,2007,3,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,74969,AMERICAN,MEDIUM,FORD,5641,6942,8834,10196,4866,6131,8040,9815,,,17212,76063,TX,6000,0,920
1244073600,OTHER,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2,Covers,59168,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5717,6933,6674,7988,,,99750,39208,MS,5400,0,1086
1289260800,MANHEIM,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,RED,AUTO,2,Covers,72641,AMERICAN,LARGE,GM,3970,5315,7074,8520,3735,5005,6775,8188,,,1121,34761,FL,6400,1,1974
1251763200,ADESA,2003,6,GMC,YUKON 2WD V8 5.3L V8,SLE,4D UTILITY 5.3L SLE,WHITE,AUTO,1,Alloy,88566,AMERICAN,LARGE SUV,GM,8207,9864,9364,11153,6409,7618,7422,8727,,,25100,78754,TX,9185,0,2063
1291161600,OTHER,2001,9,FORD,MUSTANG V6,Bas,2D COUPE,RED,MANUAL,1,Alloy,67287,AMERICAN,SPORTS,FORD,3289,4123,6420,7571,2846,3494,5574,6328,,,52492,29697,SC,6000,0,1028
1279238400,ADESA,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,BLUE,AUTO,1,Alloy,50751,AMERICAN,SPECIALTY,CHRYSLER,10790,12534,14618,16236,9529,10847,13210,14624,,,23359,91752,CA,,0,1086
1253145600,MANHEIM,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,BLACK,AUTO,1,Alloy,76874,AMERICAN,LARGE TRUCK,CHRYSLER,8347,10030,9515,11332,7000,8084,11280,12777,,,5546,33619,FL,9900,0,920
1242086400,MANHEIM,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,52193,AMERICAN,VAN,CHRYSLER,6544,8170,7568,9324,6544,8170,7568,9324,,,19638,34761,FL,5930,0,1251
1291334400,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Tou,2D CONVERTIBLE TOURING,SILVER,AUTO,1,Alloy,94456,AMERICAN,MEDIUM,CHRYSLER,6720,7894,10220,11407,7753,9155,11303,12668,,,23657,89165,NV,4500,0,1774
1249516800,MANHEIM,2004,5,MERCURY,SABLE 3.0L V6 4V /EF,LS,4D SEDAN LS PREMIUM,BLACK,AUTO,1,Alloy,53990,AMERICAN,MEDIUM,FORD,4311,5680,5156,6634,3094,4781,3842,5663,,,20207,77061,TX,4160,0,754
1232409600,ADESA,2004,5,CHEVROLET,IMPALA 3.8L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,95975,AMERICAN,LARGE,GM,5058,6466,5963,7483,5369,6784,6299,7827,,,22808,78754,TX,4185,0,2351
1283299200,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,1,Alloy,88295,OTHER ASIAN,MEDIUM,OTHER,5007,6153,8094,9306,4525,5295,7760,8544,,,20234,92807,CA,5695,0,594
1272240000,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,2,Covers,84378,AMERICAN,MEDIUM,CHRYSLER,8052,9293,11664,12861,7465,8657,11238,12454,,,10315,32824,FL,8030,1,1243
1289865600,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,87983,AMERICAN,LARGE,GM,7549,8857,10819,12365,8440,9842,11617,13154,NO,GREEN,52644,75050,TX,8440,0,2152
1242777600,MANHEIM,2007,2,CHRYSLER,TOWN & COUNTRY 2WD V,LX,EXT MINIVAN 3.3L LX,BLUE,AUTO,2,Covers,87816,AMERICAN,VAN,CHRYSLER,5735,6597,6694,7625,5735,6597,6694,7625,,,22916,80011,CO,5565,0,1763
1234396800,ADESA,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,,,67560,AMERICAN,MEDIUM,CHRYSLER,3984,4924,4803,5818,3984,4924,4803,5818,,,19662,78227,TX,5180,0,1215
1282003200,OTHER,2008,2,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2,Covers,36292,OTHER ASIAN,MEDIUM,OTHER,6376,7381,9678,11203,5490,6549,8452,10083,,,99761,92101,CA,6400,0,462
1247011200,MANHEIM,2001,8,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,SILVER,AUTO,2,Covers,72731,AMERICAN,VAN,FORD,1766,2503,2407,3203,1746,2390,2386,3081,,,8655,64161,MO,3640,0,2157
1277769600,MANHEIM,2001,9,CHRYSLER,CONCORDE,LXi,4D SEDAN LXI,GOLD,AUTO,1,Alloy,57980,AMERICAN,LARGE,CHRYSLER,1918,3006,4611,5785,1878,2877,5302,8122,,,16044,21075,MD,6200,0,1634
1281052800,OTHER,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,68501,AMERICAN,COMPACT,GM,5897,6852,9213,10333,5101,6249,8789,9772,,,19619,32750,FL,6035,0,728
1254355200,OTHER,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L LS,MAROON,AUTO,2,Covers,58206,AMERICAN,VAN,GM,8020,9726,9162,11004,8183,10106,12795,15232,,,22808,73108,OK,7820,0,1583
1251763200,ADESA,2002,7,CHEVROLET,SUBURBAN 1500 2WD 5.,150,4D UTILITY 5.3L FFV LS,GREY,AUTO,1,Alloy,94448,AMERICAN,LARGE SUV,GM,5856,7142,6824,8213,5778,7065,6740,8130,,,20833,78754,TX,7415,0,2218
1263859200,MANHEIM,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,GREY,AUTO,2,Covers,81890,AMERICAN,VAN,GM,5753,7066,10111,11489,5888,7219,9733,11469,,,17212,75050,TX,6425,0,2282
1233792000,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,74556,AMERICAN,LARGE,GM,6389,7463,7400,8560,7040,7998,8103,9138,,,8655,38637,MS,7025,0,1974
1268870400,MANHEIM,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BEIGE,AUTO,1,Alloy,74845,AMERICAN,MEDIUM,GM,6389,7747,9722,10834,7300,8492,10445,11369,,,18881,30272,GA,7460,0,1038
1235520000,OTHER,2001,8,DODGE,STRATUS 4C 2.4L I-4,SE,2D COUPE SE,SILVER,MANUAL,2,Covers,50068,AMERICAN,MEDIUM,CHRYSLER,2592,3502,3299,4282,1928,2837,2582,3564,,,18880,29697,SC,4350,0,1220
1269907200,MANHEIM,2003,7,OLDSMOBILE,ALERO 4C,GL,4D SEDAN GL2,GREY,AUTO,2,Covers,47212,AMERICAN,MEDIUM,GM,3601,4711,6328,7446,2429,3680,4987,6259,,,835,85040,AZ,5200,0,1346
1278547200,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,2,Covers,58602,AMERICAN,COMPACT,GM,4735,5810,8378,9248,4540,5728,7890,9062,,,20833,76040,TX,5425,0,671
1256515200,OTHER,2006,3,FORD,F250 PICKUP 2WD V8,Kin,CREW CAB 5.4L XL,WHITE,AUTO,1,Alloy,93011,AMERICAN,LARGE TRUCK,FORD,14627,17796,16297,19720,15113,16877,22120,24247,,,17212,76063,TX,8800,0,909
1253145600,ADESA,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLACK,AUTO,2,Covers,60475,OTHER ASIAN,MEDIUM,OTHER,5747,6731,6707,7769,4965,6068,5862,7053,,,17675,28273,NC,5120,0,533
1279843200,MANHEIM,2005,5,MERCURY,SABLE,GS,4D SEDAN GS,GREY,AUTO,1,Alloy,56548,AMERICAN,MEDIUM,FORD,3942,4897,7204,8442,2992,4139,6463,7844,,,3453,89165,NV,5260,0,754
1239753600,MANHEIM,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L SPORT,BLACK,AUTO,2,Covers,76646,AMERICAN,VAN,CHRYSLER,4633,6026,5504,7008,4633,6026,5504,7008,,,20928,32824,FL,5100,0,1623
1266451200,ADESA,2006,4,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,SILVER,AUTO,2,Covers,62337,AMERICAN,SPECIALTY,CHRYSLER,9165,10519,12975,14262,9101,10759,13178,15352,,,22916,80817,CO,8415,0,1215
1235606400,MANHEIM,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREEN,AUTO,2,Covers,62677,AMERICAN,MEDIUM,FORD,3979,4997,4797,5897,,,,,,,19638,33619,FL,5365,0,825
1234483200,ADESA,2003,6,TOYOTA,MATRIX 2WD 1.8L I-4,Bas,4D SEDAN,WHITE,AUTO,,,71759,TOP LINE ASIAN,MEDIUM,OTHER,4840,5982,5727,6961,4840,5982,5727,6961,,,20740,32219,FL,6100,0,869
1242777600,MANHEIM,2006,3,NISSAN,ALTIMA 2.5L I4 MPI /,Bas,4D SEDAN,WHITE,AUTO,2,Covers,67597,TOP LINE ASIAN,MEDIUM,OTHER,8751,10463,9951,11800,8751,10463,9951,11800,,,19064,75236,TX,8240,0,630
1244073600,MANHEIM,2004,5,DODGE,DURANGO 2WD V6 3.7L,ST,4D SUV 3.7L,OTHER,AUTO,2,Covers,60867,AMERICAN,MEDIUM SUV,CHRYSLER,5922,6733,6896,7772,5166,6552,6079,7576,,,19638,33619,FL,8145,0,1118
1240963200,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,WHITE,AUTO,1,Alloy,52447,AMERICAN,MEDIUM,CHRYSLER,4273,5223,5115,6141,4273,5223,5115,6141,,,20207,75236,TX,5670,0,1086
1278892800,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,MAROON,AUTO,2,Covers,67281,AMERICAN,LARGE,GM,7928,8919,11430,12676,8140,9237,11883,13162,,,99750,17028,PA,7700,0,1703
1291593600,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2,Covers,95723,AMERICAN,LARGE,GM,7761,8667,11760,12715,8180,9368,12685,13513,,,8172,27542,NC,7200,0,2351
1271894400,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2,Covers,89661,AMERICAN,MEDIUM,CHRYSLER,5295,6363,8493,9569,4802,5805,8502,9320,,,18822,39402,MS,5240,0,1503
1248220800,MANHEIM,2004,5,SUBARU,OUTBACK,Bas,4D WAGON,SILVER,AUTO,1,Alloy,78055,OTHER ASIAN,MEDIUM,OTHER,6014,8295,6995,9459,6014,8295,6995,9459,,,22916,80011,CO,9070,0,803
1249430400,ADESA,2004,5,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,WHITE,AUTO,2,Covers,74203,OTHER ASIAN,MEDIUM,OTHER,3221,3940,3979,4755,3430,4356,4204,5204,,,20234,85226,AZ,5655,0,569
1253664000,MANHEIM,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,1,Alloy,74480,AMERICAN,VAN,CHRYSLER,4735,6077,5614,7063,5058,6179,8327,9501,,,21973,32824,FL,7000,0,1623
1251936000,MANHEIM,2003,6,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,SILVER,AUTO,2,Covers,51676,AMERICAN,SMALL SUV,CHRYSLER,4870,6062,5760,7047,4389,5541,5240,6484,,,5546,33619,FL,7000,0,888
1254096000,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,1,Alloy,73910,AMERICAN,MEDIUM,CHRYSLER,5615,6695,6564,7731,5374,6329,6304,7335,,,20928,27542,NC,4600,0,1389
1248220800,OTHER,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,,,88933,AMERICAN,MEDIUM,CHRYSLER,4540,5694,5403,6650,4540,5694,5403,6650,,,17212,29697,SC,5000,0,1243
1290556800,MANHEIM,2004,6,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L FFV LS,BLACK,AUTO,1,Alloy,96662,AMERICAN,LARGE SUV,GM,7383,8770,11924,13080,7103,8157,11366,12457,,,5546,32824,FL,9650,0,1918
1260403200,MANHEIM,2007,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GREEN,AUTO,2,Covers,71934,AMERICAN,MEDIUM,CHRYSLER,5463,6292,9279,10008,6068,7048,9387,10473,,,25100,77061,TX,5680,0,1389
1275436800,MANHEIM,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,GOLD,MANUAL,2,Covers,46818,OTHER ASIAN,MEDIUM,OTHER,3817,4934,6986,8298,3680,4617,6706,7957,,,20234,98064,WA,5300,0,482
1240876800,MANHEIM,2005,4,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,RED,AUTO,1,Alloy,67603,AMERICAN,CROSSOVER,CHRYSLER,0,0,0,0,0,0,0,0,,,21973,34761,FL,7280,0,1215
1254182400,ADESA,2003,6,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L LS,RED,AUTO,1,Alloy,69137,AMERICAN,LARGE TRUCK,GM,5468,6757,6405,7798,5498,6581,10028,11166,,,19619,45005,OH,8140,0,1418
1236038400,MANHEIM,2005,4,PONTIAC,BONNEVILLE 3.8L V6 S,SE,4D SEDAN SE,BLUE,AUTO,1,Alloy,56983,AMERICAN,LARGE,GM,5513,6744,6454,7784,,,,,,,20740,21075,MD,7345,0,1666
1285804800,ADESA,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,RED,AUTO,2,Covers,77901,AMERICAN,LARGE,GM,3900,5049,6850,8261,3954,5385,7279,8212,NO,GREEN,18822,78227,TX,6715,0,1974
1249344000,MANHEIM,2002,7,JEEP,GRAND CHEROKEE 4WD 6,Lar,4D WAGON LAREDO,BLUE,AUTO,1,Alloy,82605,AMERICAN,MEDIUM SUV,CHRYSLER,4318,5227,5163,6145,4595,5537,5463,6480,,,8655,75050,TX,5170,0,2322
1237161600,ADESA,2001,8,FORD,F150 PICKUP 2WD V8 5,Lar,CREW CAB 5.4L HARLEY DAVIDSON,BLUE,AUTO,1,Alloy,87035,AMERICAN,LARGE TRUCK,FORD,6987,9558,8046,10823,7098,9555,8166,10819,,,19638,33619,FL,7800,0,1153
1289433600,MANHEIM,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLUE,AUTO,1,Alloy,68409,AMERICAN,MEDIUM SUV,CHRYSLER,8299,9773,12620,14083,7381,8967,11385,13183,NO,GREEN,20928,47129,IN,10755,0,1411
